,0,iteration,performance:,var
207,,207,0.2866956933618788,
208,,208,0.2943199778494494,
209,,209,0.24599816355814208,
210,,210,0.12327750499170798,
211,,211,0.24561558492641977,
212,,212,0.08070617316552514,
213,,213,0.12319681843478242,
214,,214,0.2944357168799146,
215,,215,0.08145978794023266,
216,,216,0.4207274457889765,
217,,217,0.12347491165984623,
218,,218,0.0816790308419742,
219,,219,0.2775519216053036,
220,,220,0.35225084600049933,
221,,221,0.2958101664973574,
222,,222,0.24682944737820298,
223,,223,0.7816159140380361,
224,,224,0.2945688149885581,
225,,225,0.0813216759446343,
226,,226,0.41862758233629777,
227,,227,0.77672163675988,
228,,228,0.1428565696240552,
229,,229,0.29431397162544354,
230,,230,0.41731296156869957,
231,,231,0.2451560665679185,
232,,232,0.42003919315972515,
233,,233,0.08074114747482689,
234,,234,0.12344270415746164,
235,,235,0.12328551392908779,
236,,236,0.12376182561563717,
237,,237,0.1428855555896826,
238,,238,0.2959884909177545,
239,,239,0.08077781950265639,
240,,240,0.29526140315646415,
241,,241,0.29656374713715195,
242,,242,0.08120629483313133,
243,,243,0.08122963006989582,
244,,244,0.4209601955258504,
245,,245,0.12385135107253764,
246,,246,0.12356032582009262,
247,,247,0.08116997465465531,
248,,248,0.08066608678813632,
249,,249,0.2954672455689262,
250,,250,0.14291298636095964,
251,,251,0.08024889452470259,
252,,252,0.2820915402572288,
253,,253,0.08086325302847294,
254,,254,0.29578689722106655,
255,,255,0.08084526781161981,
256,,256,0.29523767020873987,
257,,257,0.08110303365298796,
258,,258,0.08108617297445801,
259,,259,0.41794182282830183,
260,,260,0.14219474703976887,
261,,261,0.24557508171833917,
262,,262,0.4193913915182602,
263,,263,0.24592100247230594,
264,,264,0.29388517796622193,
265,,265,0.41714915871440744,
266,,266,0.20909390500363328,
267,,267,0.7908831185603037,
268,,268,0.24809607703452102,
269,,269,0.23184087561735134,
270,,270,0.08114012518104183,
271,,271,0.14296038941303266,
272,,272,0.08089947194381926,
273,,273,0.29588235149743847,
274,,274,0.3131918595326907,
275,,275,0.08103261815598164,
276,,276,0.24683346661747718,
277,,277,0.31465192969161027,
278,,278,0.08111798797590172,
279,,279,0.3085185157706238,
280,,280,0.7302933930211335,
281,,281,0.31113463165435884,
282,,282,0.3127948407660088,
283,,283,0.7847453516254779,
284,,284,0.4200011438986474,
285,,285,0.30122004636681576,
286,,286,0.42087517183898115,
287,,287,0.08076470552568295,
288,,288,0.5547369062414509,
289,,289,0.20769989134657935,
290,,290,0.4186689118702399,
291,,291,0.2961176049092128,
292,,292,0.2996379924193136,
293,,293,0.4183664778521736,
294,,294,0.5955404244040922,
295,,295,0.4195914739272605,
296,,296,0.1429781289258569,
297,,297,0.41844042218327016,
298,,298,0.14287026454584634,
299,,299,0.7292483244455298,
300,,300,0.418468008902161,
301,,301,0.2469562238134497,
302,,302,0.12733957703402676,
303,,303,0.0806555381486847,
304,,304,0.08110851497402484,
305,,305,0.41962490988639783,
306,,306,0.12779798329241437,
307,,307,0.28229795053073725,
308,,308,0.3033065427549648,
309,,309,0.23255868323880574,
310,,310,0.2942184221695851,
311,,311,0.31603416159943587,
312,,312,0.3005074290712065,
313,,313,0.14296053315535598,
314,,314,0.12922322643875184,
315,,315,0.29703816502181263,
316,,316,0.08031843999008932,
317,,317,0.2182991719924522,
318,,318,0.141780345497196,
319,,319,0.08128559381102664,
320,,320,0.08131678246551426,
321,,321,0.3175796747044102,
322,,322,0.415358340480083,
323,,323,0.12968312780635133,
324,,324,0.08114869259451979,
325,,325,0.20813368649550884,
326,,326,0.29620623537768326,
327,,327,0.30743934457522243,
328,,328,0.30066429645196785,
329,,329,0.29601060696284326,
330,,330,0.295591054545826,
331,,331,0.4208887935137025,
332,,332,0.1426975862852157,
333,,333,0.08095485045777914,
334,,334,0.31498181589634994,
335,,335,0.29682203900909254,
336,,336,0.08142280384625665,
337,,337,0.4198898114212114,
338,,338,0.08079778306098379,
339,,339,0.41830305012345115,
340,,340,0.24585745714785712,
341,,341,0.1317436493158167,
342,,342,0.31231335521788633,
343,,343,0.31202116076964515,
344,,344,0.13218770616431236,
345,,345,0.2818589891857537,
346,,346,0.30910924560668035,
347,,347,0.08149773259807094,
348,,348,0.1420106243343911,
349,,349,0.3159574196694466,
350,,350,0.14220384464369115,
351,,351,0.4201007869029337,
352,,352,0.3218355331999959,
353,,353,0.31015160856915003,
354,,354,0.3167532108412922,
355,,355,0.2474475907915495,
356,,356,0.14218601930888947,
357,,357,0.24745268580595436,
358,,358,0.4195995833535114,
359,,359,0.08165438275324066,
360,,360,0.08110478457669948,
361,,361,0.5538604735323082,
362,,362,0.30960418001937223,
363,,363,0.3692487264248576,
364,,364,0.0811185207996503,
365,,365,0.23335585433195832,
366,,366,0.414200623524142,
367,,367,0.41692824545078966,
368,,368,0.41627660796729193,
369,,369,0.3700554655592406,
370,,370,0.0809340724758986,
371,,371,0.30850307620016815,
372,,372,0.29773653874329187,
373,,373,0.14544402504738796,
374,,374,0.08107764648174681,
375,,375,0.30675122428610035,
376,,376,0.31489004300876366,
377,,377,0.08081979640622393,
378,,378,0.8203767885387319,
379,,379,0.30918811380837175,
380,,380,0.31161606389917174,
381,,381,0.1451225536764679,
382,,382,0.3119535074092029,
383,,383,0.24705858445370865,
384,,384,0.0811321918176503,
385,,385,0.29534121456560064,
386,,386,0.4180651751148178,
387,,387,0.21792267432034476,
388,,388,0.41757267096245265,
389,,389,0.08127613484882239,
390,,390,0.20827340311839743,
391,,391,0.37598964804847335,
392,,392,0.41709459926486336,
393,,393,0.13552617842829423,
394,,394,0.4153386757867032,
395,,395,0.20805420495354338,
396,,396,0.296656344439027,
397,,397,0.3128082278131226,
398,,398,0.3154209302496295,
399,,399,0.3155180788136353,
400,,400,0.412961108913899,
401,,401,0.24756264901207495,
402,,402,0.08100637387844754,
403,,403,0.2799225152202621,
404,,404,0.0812074468073656,
405,,405,0.23117594919824358,
406,,406,0.4145697255406082,
407,,407,0.795996093653888,
408,,408,0.29553060554592714,
409,,409,0.13325113561496957,
410,,410,0.4148830243270494,
411,,411,0.08132047246559988,
412,,412,0.13506552456372595,
413,,413,0.231626109214131,
414,,414,0.2767278673891229,
415,,415,0.27790695401586013,
416,,416,0.31723592949534585,
417,,417,0.29147078617471683,
418,,418,0.4177397086959497,
419,,419,0.0812114868537505,
420,,420,0.08102468171537106,
421,,421,0.24783762931265224,
422,,422,0.2399497357938876,
423,,423,0.3158811718167809,
424,,424,0.08164980821008919,
425,,425,0.08133979663923095,
426,,426,0.2469569164503014,
427,,427,0.41128736544972794,
428,,428,0.31447508796192736,
429,,429,0.20899262710478475,
430,,430,0.1341185471016072,
431,,431,0.41802627824141625,
432,,432,0.41542697092365366,
433,,433,0.41918657153931765,
434,,434,0.4175165898381658,
435,,435,0.41735604962968265,
436,,436,0.4157937257013249,
437,,437,0.24805478283478494,
438,,438,0.08114022504749491,
439,,439,0.081122098780185,
440,,440,0.41649855517083756,
441,,441,0.41980311161300393,
442,,442,0.1349251899834541,
443,,443,0.31185108972710235,
444,,444,0.2965738072907713,
445,,445,0.08111433400301708,
446,,446,0.597549317440809,
447,,447,0.2948112887773011,
448,,448,0.24650484454727706,
449,,449,0.2955919856750693,
450,,450,0.31080728681146375,
451,,451,0.4199359839641333,
452,,452,0.13314885085856762,
453,,453,0.30911598963616266,
454,,454,0.29587051220350746,
455,,455,0.4190648044511217,
456,,456,0.08086948796994853,
457,,457,0.3166967055728105,
458,,458,0.3101116284286355,
459,,459,0.41505223889368226,
460,,460,0.31475788549149974,
461,,461,0.414860917999916,
462,,462,0.24793846088765586,
463,,463,0.7827489411530982,
464,,464,0.0810745891459439,
465,,465,0.41797061047704975,
466,,466,0.24535688921829985,
467,,467,0.2820838393503369,
468,,468,0.3158793477652646,
469,,469,0.3222575255912562,
470,,470,0.41638801478756915,
471,,471,0.4186148238394033,
472,,472,0.3098077801059001,
473,,473,0.3235153468599272,
474,,474,0.08095144787323681,
475,,475,0.3193019596056246,
476,,476,0.24605681824746756,
477,,477,0.0805759444745497,
478,,478,0.7799087846359051,
479,,479,0.3135730726225699,
480,,480,0.2975277221845952,
481,,481,0.41781097826751395,
482,,482,0.08150186954616065,
483,,483,0.2951794609280721,
484,,484,0.7676234046060152,
485,,485,0.08075672523051182,
486,,486,0.13503028847110365,
487,,487,0.41444571539853614,
488,,488,0.27806244855408885,
489,,489,0.14436757200217756,
490,,490,0.32657917583216184,
491,,491,0.081575010344117,
492,,492,0.4133527953373828,
493,,493,0.4175309880280936,
494,,494,0.14433685542932026,
495,,495,0.5971048237896901,
496,,496,0.41505711378501825,
497,,497,0.08091786020591439,
498,,498,0.31408493761678663,
499,,499,0.3242728133999282,
500,,500,0.31023745459145735,
501,,501,0.41374577383347977,
502,,502,0.13302613594368135,
503,,503,0.31281545731924437,
504,,504,0.29452025610605587,
505,,505,0.2780373169669098,
506,,506,0.3203612857371432,
507,,507,0.08130973821805909,
508,,508,0.2949394229789867,
509,,509,0.31955673222113823,
510,,510,0.08122971849076097,
511,,511,0.29050231009993593,
512,,512,0.13347426292446235,
513,,513,0.1330714798281233,
514,,514,0.414608345786079,
515,,515,0.3140317479796535,
516,,516,0.3243513098572656,
517,,517,0.312256061370744,
518,,518,0.4166819890842056,
519,,519,0.4177408618393236,
520,,520,0.4174631478797421,
521,,521,0.3100156745565121,
522,,522,0.4156124858377712,
523,,523,0.41897267139182526,
524,,524,0.41441723479998827,
525,,525,0.2963169825147154,
526,,526,0.13367800654989193,
527,,527,0.4185549229124883,
528,,528,0.41746110088109617,
529,,529,0.41781951825062835,
530,,530,0.2478821297462323,
531,,531,0.3143714801036123,
532,,532,0.29432409382078717,
533,,533,0.41503039973965905,
534,,534,0.2964947208454768,
535,,535,0.3127049807572138,
536,,536,0.2970783349108759,
537,,537,0.08154509762373423,
538,,538,0.1336261714844983,
539,,539,0.08150325131014038,
540,,540,0.4150603455790055,
541,,541,0.3131350589609251,
542,,542,0.41655959357100825,
543,,543,0.30716444174879187,
544,,544,0.41775021209019003,
545,,545,0.29633264935771875,
546,,546,0.41685540361811124,
547,,547,0.29548374272675826,
548,,548,0.4158942126453222,
549,,549,0.2966395257578792,
550,,550,0.4144281144996745,
551,,551,0.9100885020177869,
552,,552,0.3376100887523894,
553,,553,0.4178281953279842,
554,,554,0.41874510268257664,
555,,555,0.4158568311086556,
556,,556,0.29617068714828854,
557,,557,0.08120097591888945,
558,,558,0.41467908956736843,
559,,559,0.2921313606734468,
560,,560,0.13378082650269468,
561,,561,0.24710215071486566,
562,,562,0.07833660635568813,
563,,563,0.29603509660581384,
564,,564,0.31213935636915047,
565,,565,0.7807355172333157,
566,,566,0.24490185962080102,
567,,567,0.3320592588739999,
568,,568,0.5972000828229714,
569,,569,0.4038894165968595,
570,,570,0.5933663315757033,
571,,571,0.3124566624469278,
572,,572,0.5990320069810683,
573,,573,0.4142786096226677,
574,,574,0.06770091492613799,
575,,575,0.3426352250735697,
576,,576,0.9009616330010315,
577,,577,0.3176954538806423,
578,,578,0.41822223019193633,
579,,579,0.4156417129175878,
580,,580,0.3473052025737143,
581,,581,0.0599156451308543,
582,,582,0.34919834770062763,
583,,583,0.24800189307300619,
584,,584,0.060853988418491343,
585,,585,0.24639543853457857,
586,,586,0.05656659256810854,
587,,587,0.7918111072966139,
588,,588,0.8361266179686067,
589,,589,1.0,
590,,590,0.35385543057681923,
591,,591,0.06063389340216556,
592,,592,0.41684846024010136,
593,,593,0.3500075290789041,
594,,594,0.41267117355054517,
595,,595,0.05572060870912611,
596,,596,0.5951995660258228,
597,,597,0.3563824350212216,
598,,598,0.34992040878320363,
599,,599,0.4177317925648363,
600,,600,0.4164966355359589,
601,,601,0.9162257040410073,
602,,602,0.35553989382932283,
603,,603,0.3138418770169642,
604,,604,0.41497973747297145,
605,,605,0.04712543593917633,
606,,606,0.31499557800614486,
607,,607,1.0,
608,,608,0.10986789850720603,
609,,609,0.3396527292769158,
610,,610,0.41773238303133575,
611,,611,0.41592118595243377,
612,,612,0.10646238972329353,
613,,613,0.31352096358725967,
614,,614,0.4142543922518868,
615,,615,0.039682231593241135,
616,,616,0.0030639431252360333,
617,,617,0.5338575764045983,
618,,618,0.2449773227361473,
619,,619,0.31354149553123395,
620,,620,0.12919727120145094,
621,,621,0.9999999999999998,
622,,622,0.2460681434257027,
623,,623,0.41832523501054814,
624,,624,0.3785439994365103,
625,,625,0.0539500918765108,
626,,626,0.41825900181011527,
627,,627,1.0,
628,,628,0.05467915908167052,
629,,629,0.41948267495458225,
630,,630,0.31330198885109795,
631,,631,0.8436053382711233,
632,,632,0.24586374729918825,
633,,633,0.8997322982591933,
634,,634,0.2448953397516294,
635,,635,0.36844798124245326,
636,,636,0.3110979594814062,
637,,637,0.1418831489296051,
638,,638,0.8471816466719452,
639,,639,0.5941839894720041,
640,,640,0.12797103323440762,
641,,641,0.31276356783761833,
642,,642,0.37536044173762817,
643,,643,0.1233831897938193,
644,,644,0.12159672059648985,
645,,645,0.11768133672599548,
646,,646,0.30797726595080555,
647,,647,0.03904545821283847,
648,,648,0.3108065635202679,
649,,649,0.41589309483965187,
650,,650,0.37480451741150633,
651,,651,1.0,
652,,652,0.4196822554443242,
653,,653,0.11484762111661173,
654,,654,0.31473219906026734,
655,,655,0.5449660906899112,
656,,656,0.24747400949842616,
657,,657,0.309570765051741,
658,,658,0.7286669538090242,
659,,659,0.04481398854779017,
660,,660,0.0470558664409125,
661,,661,0.1371725079488953,
662,,662,0.9263972416449924,
663,,663,0.37882707069938193,
664,,664,0.22872851596217542,
665,,665,0.05125511702060291,
666,,666,0.2684286624065447,
667,,667,0.5946855382946887,
668,,668,0.055372980516678764,
669,,669,0.5463216217344584,
670,,670,1.0,
671,,671,0.31424905006553694,
672,,672,0.530971474704236,
673,,673,0.05418658357303743,
674,,674,0.27191822536855687,
675,,675,0.9999999999999999,
676,,676,0.8935725039380285,
677,,677,0.41861404036775735,
678,,678,0.22317251401164298,
679,,679,0.5890556946067518,
680,,680,0.8393173002284073,
681,,681,0.03709214940934587,
682,,682,1.0,
683,,683,0.04541314905982166,
684,,684,0.9999999999999999,
685,,685,0.539783269675149,
686,,686,0.4172800670231582,
687,,687,0.24755996238362532,
688,,688,0.5377436423037302,
689,,689,0.3099892299308816,
690,,690,0.9999999999999998,
691,,691,0.4196736938119212,
692,,692,1.0,
693,,693,0.4174611532608549,
694,,694,0.9092613090390863,
695,,695,0.12415216717282392,
696,,696,0.5957025508016475,
697,,697,0.04105481409766589,
698,,698,0.9999999999999999,
699,,699,1.0,
700,,700,0.9999999999999999,
701,,701,0.41806707690102063,
702,,702,1.0,
703,,703,0.849138764547714,
704,,704,0.3779660572140294,
705,,705,0.30785456751750556,
706,,706,0.9055565711257965,
707,,707,0.12152146612414519,
708,,708,0.12401388159418808,
709,,709,0.9999999999999999,
710,,710,0.9135986290710859,
711,,711,0.2099543838829064,
712,,712,1.0,
713,,713,1.0,
714,,714,0.24699733590308745,
715,,715,0.4139736598802861,
716,,716,0.03825682905240387,
717,,717,0.51693186767675,
718,,718,0.03969186341135196,
719,,719,0.04281736954175546,
720,,720,0.311666020759419,
721,,721,0.2962508711904823,
722,,722,0.11506644957928544,
723,,723,0.2952750066219169,
724,,724,0.37352623407366736,
725,,725,0.7516592526393228,
726,,726,0.36991847896234886,
727,,727,0.9301385686522976,
728,,728,0.9999999999999999,
729,,729,0.547727723309864,
730,,730,0.4383405746586832,
731,,731,0.7266990185946698,
732,,732,0.7295934897807987,
733,,733,0.24746958505863442,
734,,734,0.8371031360029954,
735,,735,0.5121798773827589,
736,,736,0.040041583842783945,
737,,737,0.5456694018154022,
738,,738,0.9999999999999999,
739,,739,0.14207828312689502,
740,,740,0.5447349452625275,
741,,741,0.14232018068050878,
742,,742,0.3113767608661852,
743,,743,0.11691228967266008,
744,,744,0.5488146791512144,
745,,745,0.9999999999999999,
746,,746,0.41611827566055726,
747,,747,1.0,
748,,748,1.0,
749,,749,0.03701539948434187,
750,,750,0.31242086738999775,
751,,751,0.8936312114958442,
752,,752,0.24567013184017863,
753,,753,0.3770796580178234,
754,,754,0.9179710400389021,
755,,755,0.2450763894564562,
756,,756,0.2465443582782324,
757,,757,0.9999999999999999,
758,,758,0.11219756921506759,
759,,759,0.8834893915283094,
760,,760,0.5958824897809116,
761,,761,1.0,
762,,762,0.9999999999999999,
763,,763,1.0,
764,,764,0.31079902734925147,
765,,765,0.041092418608111816,
766,,766,0.04433181088875247,
767,,767,0.31288720823963134,
768,,768,0.2462626197433388,
769,,769,0.11841039861349964,
770,,770,0.9155027716425466,
771,,771,0.0051799359537463546,
772,,772,0.5026977646255627,
773,,773,0.5844538023942549,
774,,774,1.0,
775,,775,0.9144304615823796,
776,,776,0.41692463619531245,
777,,777,0.23805674247339065,
778,,778,0.5061720119895585,
779,,779,0.8369957496725655,
780,,780,0.3703414595155447,
781,,781,0.24746098717259632,
782,,782,0.2451910227110297,
783,,783,0.5028608092084883,
784,,784,1.0,
785,,785,0.20857577404134442,
786,,786,0.044115575879922084,
787,,787,0.729389515440382,
788,,788,0.1141577981439857,
789,,789,0.8291730756815087,
790,,790,0.5003927098153406,
791,,791,1.0,
792,,792,0.8922775373597944,
793,,793,0.04123113855736142,
794,,794,0.04120534208943298,
795,,795,0.10927038673793261,
796,,796,0.4998270067212737,
797,,797,1.0,
798,,798,1.0,
799,,799,0.11613850725419875,
800,,800,0.8472475116550283,
801,,801,1.0,
802,,802,0.2363582447718973,
803,,803,0.9999999999999999,
804,,804,0.041689871920827654,
805,,805,0.3742408750411834,
806,,806,0.7293117238474204,
807,,807,1.0,
808,,808,0.9999999999999999,
809,,809,0.3122110079881314,
810,,810,0.37807396001661586,
811,,811,0.499457947761552,
812,,812,0.840970459591571,
813,,813,0.9999999999999999,
814,,814,0.9999999999999999,
815,,815,0.24509070119981327,
816,,816,1.0,
817,,817,0.05879840077818851,
818,,818,0.9999999999999999,
819,,819,0.5455198981254159,
820,,820,1.0,
821,,821,0.2467158639002289,
822,,822,1.0,
823,,823,0.5985605354094337,
824,,824,0.37774318805626783,
825,,825,0.26273233576427724,
826,,826,1.0,
827,,827,0.0539183031768722,
828,,828,0.9999999999999999,
829,,829,1.0,
830,,830,0.5977506866393579,
831,,831,0.4388217344709886,
832,,832,0.37142240827949313,
833,,833,0.8310821786544651,
834,,834,0.5971511242471245,
835,,835,0.9999999999999999,
836,,836,1.0,
837,,837,0.9999999999999999,
838,,838,0.29596130964858464,
839,,839,0.05030368392277544,
840,,840,1.0,
841,,841,0.14280246024395002,
842,,842,0.8270189130509124,
843,,843,1.0,
844,,844,0.9999999999999999,
845,,845,0.4369250515502458,
846,,846,0.24761748036428197,
847,,847,0.889191690386703,
848,,848,0.9999999999999999,
849,,849,0.7301176079849172,
850,,850,0.24788468944381511,
851,,851,1.0,
852,,852,1.0,
853,,853,0.5033262901507828,
854,,854,0.8980376890608408,
855,,855,1.0,
856,,856,0.8984139422927094,
857,,857,0.7302641071128091,
858,,858,1.0,
859,,859,1.0,
860,,860,0.04335126511471309,
861,,861,1.0,
862,,862,0.3608583547979747,
863,,863,0.3714960698012133,
864,,864,0.9999999999999999,
865,,865,0.8935330988406571,
866,,866,1.0,
867,,867,0.9999999999999999,
868,,868,1.0,
869,,869,0.596498830208496,
870,,870,0.4150758635593793,
871,,871,0.04728660275283524,
872,,872,0.2467720765054884,
873,,873,0.9999999999999999,
874,,874,0.3691281129559537,
875,,875,1.0,
876,,876,1.0,
877,,877,0.5458060701405243,
878,,878,1.0,
879,,879,0.3740382863164936,
880,,880,0.43094059875257223,
881,,881,0.9999999999999999,
882,,882,0.24703780107294043,
883,,883,0.901035374972336,
884,,884,0.8928676850653002,
885,,885,0.9999999999999999,
886,,886,0.41388543421644797,
887,,887,0.9999999999999999,
888,,888,1.0,
889,,889,1.0,
890,,890,1.0000000000000002,
891,,891,0.9999999999999999,
892,,892,0.2472320124639401,
893,,893,0.24516724055831818,
894,,894,1.0,
895,,895,0.9999999999999999,
896,,896,0.2457473143176444,
897,,897,1.0,
898,,898,1.0,
899,,899,1.0,
900,,900,1.0,
901,,901,0.9999999999999999,
902,,902,0.897987256383027,
903,,903,1.0,
904,,904,0.37720566062638283,
905,,905,1.0,
906,,906,1.0,
907,,907,1.0,
908,,908,0.9999999999999999,
909,,909,0.9999999999999998,
910,,910,1.0,
911,,911,1.0,
912,,912,1.0,
913,,913,0.37267403941046945,
914,,914,0.8333196632708945,
915,,915,0.5453785061554803,
916,,916,0.9999999999999999,
917,,917,0.4148043026916489,
918,,918,0.9999999999999999,
919,,919,0.9999999999999999,
920,,920,0.7298789084397042,
921,,921,0.50486538673175,
922,,922,1.0,
923,,923,1.0,
924,,924,0.8936034047393784,
925,,925,1.0,
926,,926,1.0,
927,,927,0.24769899357395192,
928,,928,1.0,
929,,929,1.0,
930,,930,0.3721956400171704,
931,,931,1.0000000000000002,
932,,932,0.9999999999999999,
933,,933,0.9999999999999999,
934,,934,0.8885252477899329,
935,,935,0.8353826458598492,
936,,936,0.24605492386384137,
937,,937,0.04549043368221299,
938,,938,1.0,
939,,939,0.9999999999999999,
940,,940,1.0,
941,,941,0.9999999999999998,
942,,942,0.9999999999999999,
943,,943,1.0,
944,,944,1.0,
945,,945,1.0,
946,,946,1.0,
947,,947,0.9999999999999999,
948,,948,1.0,
949,,949,0.14235598996603957,
950,,950,0.5511282071054169,
951,,951,1.0,
952,,952,1.0000000000000002,
953,,953,0.24718962550180232,
954,,954,1.0,
955,,955,1.0,
956,,956,1.0,
957,,957,0.5457062578825009,
